,t25_i_dlcm_1,t25_i_dlcm_4,tn40_i_dlcm_1,tn40_i_dlcm_4,t125_i_dlcm_1,t125_i_dlcm_4,t25_i_dlcm2_1,t25_i_dlcm2_4,tn40_i_dlcm2_1,tn40_i_dlcm2_4,t125_i_dlcm2_1,t125_i_dlcm2_4,t25_i_lcm_1,t25_i_lcm_4,tn40_i_lcm_1,tn40_i_lcm_4,t125_i_lcm_1,t125_i_lcm_4,name,type,time,OK
0,0.937432,0.9458408,0.934504,0.9413886,0.9387766000000001,0.9512130000000001,0.9417911999999999,0.9495197,0.9377006,0.9450571,0.9463782,0.9551742999999999,0.9629566,0.9687705000000001,0.9633849,0.9655682,0.9519798,0.9701991999999999,dc_SchGtAttTtVt,Sch,Mon Nov 21 14:11:22 2022,False
